64;245;205;84;land;false;hills;1
65;212;124;209;land;false;forest;8
66;153;167;243;land;false;plains;1
67;224;177;139;land;false;forest;5
68;246;195;182;land;false;plains;6
69;222;78;209;land;false;plains;2
70;117;243;217;land;false;forest;1
71;209;229;189;land;false;desert;5
72;165;146;234;land;false;desert;5
73;240;204;247;land;false;urban;2
74;172;217;210;land;false;plains;3
75;199;109;205;land;false;plains;8
76;174;167;229;land;false;plains;4
77;126;186;241;land;false;hills;2
78;230;215;58;land;false;desert;4
79;94;235;202;land;false;desert;1
80;132;251;247;land;false;forest;6
81;249;127;152;land;false;plains;8
82;186;207;169;land;false;hills;5
83;244;183;199;land;false;plains;3
84;200;112;251;land;false;plains;3
85;235;201;246;land;false;hills;5
86;219;170;128;land;false;desert;5
87;38;231;245;land;false;desert;5
88;101;216;253;land;false;desert;4
89;251;104;239;land;false;desert;5
90;89;208;226;land;false;plains;3
91;71;228;214;land;false;plains;1
92;133;194;226;land;true;plains;5
93;227;248;105;land;false;hills;1
94;202;75;248;land;true;plains;2
95;198;237;208;land;true;hills;3
96;228;248;171;land;false;desert;4
97;181;205;253;land;false;desert;5
98;92;183;250;land;false;plains;4
99;125;193;219;land;false;hills;3
100;179;198;171;land;false;plains;5
101;203;232;83;land;false;desert;4
102;153;226;152;land;false;plains;2
103;204;210;193;land;false;hills;8
104;254;145;128;land;false;forest;6
105;205;174;136;land;true;plains;3
106;127;163;227;land;false;desert;5
107;73;247;245;land;false;plains;4
108;87;231;189;land;false;desert;4
109;237;59;250;land;false;plains;8
110;246;112;145;land;false;plains;8
111;245;253;122;land;false;plains;9
112;174;181;157;land;false;desert;1
113;247;239;183;land;true;plains;2
114;132;163;254;land;false;desert;4
115;158;123;250;land;false;plains;3
116;170;150;214;land;false;plains;2
117;220;121;200;land;false;desert;4
118;205;139;172;land;false;plains;8
119;169;187;148;land;false;plains;1
120;117;173;234;land;false;plains;3
121;160;248;130;land;false;plains;8
122;210;220;204;land;false;desert;5
123;186;226;96;land;false;plains;9
124;192;229;204;land;false;hills;5
125;224;176;123;land;false;hills;2
126;127;146;253;land;false;forest;6
127;228;254;226;land;false;plains;8
128;183;193;142;land;false;plains;1
129;242;55;252;land;false;plains;8
130;185;143;246;land;false;plains;1
131;204;216;104;land;false;plains;8
132;196;179;224;land;false;hills;8
133;239;154;249;land;false;plains;2
134;132;216;199;land;false;desert;5
135;124;192;253;land;false;plains;2
136;186;201;129;land;false;plains;1
137;211;244;137;land;false;mountain;7
138;204;193;218;land;false;plains;1
139;155;161;189;land;false;hills;1
140;162;151;201;land;false;desert;1
141;125;238;162;land;false;forest;3
142;216;250;147;land;false;mountain;8
143;229;98;199;land;false;plains;3
144;81;250;243;land;false;desert;4
145;198;141;226;land;false;plains;1
146;233;206;78;land;false;plains;3
147;173;162;182;land;false;plains;1
148;109;158;235;land;false;hills;2
149;230;91;183;land;false;desert;5
150;89;243;204;land;false;desert;1
151;151;175;219;land;false;hills;5
152;138;220;169;land;false;desert;1
153;190;162;225;land;false;hills;6
154;170;193;143;land;false;forest;8
155;98;240;249;land;false;hills;8
156;126;230;200;land;false;hills;5
157;151;207;194;land;false;plains;8
158;252;200;187;land;false;desert;5
159;214;100;233;land;false;desert;5
160;224;151;182;land;false;desert;4
161;229;138;245;land;false;forest;8
162;239;150;151;land;false;plains;5
163;197;230;80;land;false;plains;6
164;239;159;123;land;false;forest;9
165;121;240;204;land;false;plains;1
166;212;241;158;land;false;plains;3
167;248;171;141;land;false;mountain;5
168;224;79;224;land;false;plains;5
169;245;222;212;land;false;plains;3
170;147;241;245;land;false;plains;5
171;110;174;253;land;false;plains;8
172;58;237;238;land;false;plains;5
173;240;165;179;land;false;hills;7
174;235;228;93;land;false;plains;8
175;103;192;207;land;false;forest;2
176;224;254;120;land;false;forest;9
177;247;134;147;land;false;plains;1
178;248;222;221;land;false;hills;3
179;222;242;201;land;false;hills;2
180;215;196;142;land;false;hills;3
181;224;178;250;land;false;hills;1
182;90;174;244;land;false;plains;6
183;140;218;189;land;false;forest;1
184;240;121;155;land;false;mountain;2
185;251;113;185;land;false;desert;5
186;127;242;168;land;false;plains;8
187;168;200;221;land;false;hills;5
188;247;159;227;land;false;plains;1
189;134;202;215;land;true;plains;2
190;205;248;61;land;false;urban;3
191;201;157;154;land;false;plains;6
192;191;201;188;land;false;plains;2
193;234;251;250;land;false;plains;5
194;186;135;220;land;false;plains;5
195;214;203;164;land;false;plains;1
196;200;148;181;land;false;plains;5
197;161;213;187;land;false;plains;3
198;248;91;173;land;false;mountain;7
199;54;231;245;land;false;plains;1
200;232;150;250;land;true;forest;5
201;204;177;246;land;false;plains;8
202;244;219;87;land;false;plains;1
203;224;103;206;land;false;plains;1
204;241;240;28;land;false;plains;8
205;225;248;116;land;false;plains;3
206;238;104;175;land;false;plains;1
207;171;243;210;land;false;desert;4
208;240;211;59;land;true;forest;6
209;87;229;205;land;false;urban;3
210;136;201;175;land;false;mountain;7
211;211;245;126;land;true;plains;3
212;231;123;220;land;false;hills;4
213;240;162;254;land;false;forest;5
214;232;228;197;land;false;forest;5
215;118;183;227;land;false;plains;8
216;44;247;235;land;true;plains;5
217;209;247;139;land;false;hills;3
218;247;40;220;land;false;hills;5
219;127;192;188;land;false;desert;1
220;104;244;196;land;false;mountain;8
221;233;134;208;land;false;plains;2
222;184;92;250;land;false;desert;1
223;246;249;71;land;false;desert;4
224;149;215;181;land;false;hills;4
225;155;158;210;land;false;hills;5
226;213;186;247;land;false;plains;3
227;209;227;206;land;false;hills;5
228;234;240;207;land;false;desert;5
229;239;184;90;land;false;hills;6
230;228;142;178;land;false;desert;4
231;148;185;185;land;false;plains;1
232;107;230;166;land;false;plains;1
233;164;235;225;land;false;desert;1
234;149;191;186;land;false;hills;5
235;154;223;236;land;false;plains;3
236;211;108;199;land;false;plains;5
237;251;246;252;land;false;plains;3
238;202;222;179;land;false;plains;1
239;182;214;114;land;false;desert;4
240;106;171;249;land;false;plains;1
241;159;224;159;land;false;hills;5
242;252;221;30;land;false;plains;8
243;214;203;198;land;false;desert;5
244;251;146;239;land;false;plains;1
245;242;237;125;land;false;plains;4
246;141;245;195;land;false;plains;2
247;145;237;230;land;false;plains;3
248;250;148;136;land;false;plains;2
249;190;221;102;land;true;plains;6
250;162;134;247;land;false;plains;1
251;233;214;156;land;false;desert;5
252;218;191;191;land;false;urban;6
253;201;239;156;land;false;plains;3
254;183;248;246;land;false;forest;8
255;201;209;169;land;false;plains;2
256;230;160;144;land;false;plains;6
257;215;71;251;land;false;plains;8
258;105;216;191;land;false;desert;1
259;241;29;253;land;false;desert;4
260;241;126;233;land;false;desert;4
261;143;216;149;land;false;forest;7
262;251;140;157;land;false;forest;3
263;235;138;216;land;false;desert;4
264;225;249;159;land;false;mountain;7
265;88;222;235;land;false;desert;5
266;58;233;240;land;false;plains;8
267;250;115;234;land;false;plains;1
268;154;238;135;land;false;hills;1
269;178;214;239;land;false;plains;1
270;221;187;149;land;false;desert;5
271;115;239;174;land;false;desert;4
272;226;145;146;land;false;desert;4
273;160;233;249;land;false;desert;4
274;251;220;204;land;false;hills;5
275;171;254;225;land;false;hills;4
276;176;189;216;land;false;desert;5
277;158;149;242;land;false;plains;5
278;221;185;216;land;false;desert;5
279;97;189;227;land;false;plains;2
280;134;229;143;land;false;plains;8
281;115;238;167;land;false;desert;5
282;185;181;160;land;false;hills;1
283;165;241;141;land;false;hills;5
284;179;247;75;land;true;plains;1
285;135;251;181;land;false;plains;2
286;164;202;206;land;false;plains;2
287;190;219;245;land;false;plains;8
288;217;129;223;land;false;plains;1
289;240;152;110;land;false;mountain;8
290;196;238;204;land;false;desert;4
291;182;238;165;land;false;plains;8
292;214;250;195;land;false;forest;8
293;140;234;138;land;false;hills;5
294;167;155;246;land;false;plains;1
295;236;240;189;land;false;plains;2
296;102;208;236;land;false;forest;6
297;216;102;222;land;false;plains;6
298;223;102;251;land;true;plains;3
299;151;227;251;land;false;plains;1
300;98;182;248;land;false;desert;5
301;236;193;233;land;false;mountain;7
302;215;190;209;land;false;plains;1
303;230;243;124;land;false;desert;4
304;207;202;252;land;false;desert;1
305;209;111;224;land;false;desert;8
306;228;113;225;land;false;hills;5
307;242;39;228;land;false;plains;2
308;163;191;167;land;false;forest;5
309;227;239;250;land;false;plains;1
310;224;163;175;land;false;desert;4
311;180;234;135;land;false;mountain;8
312;165;138;232;land;false;desert;4
313;102;250;226;land;false;forest;9
314;110;218;185;land;false;plains;3
315;59;228;249;land;false;desert;4
316;173;232;186;land;false;desert;3
317;185;179;187;land;false;desert;8
318;211;232;72;land;false;hills;5
319;188;254;68;land;false;plains;2
320;190;178;183;land;false;plains;2
321;207;238;101;land;true;plains;3
322;14;242;245;land;false;mountain;7
323;204;75;232;land;false;plains;5
324;196;130;204;land;false;desert;1
325;235;215;251;land;false;plains;3
326;224;44;242;land;false;desert;8
327;239;144;145;land;false;plains;1
328;163;241;129;land;false;plains;2
329;188;126;236;land;false;hills;5
330;28;245;233;land;false;mountain;8
331;225;167;126;land;false;plains;2
332;178;156;248;land;false;forest;9
333;210;167;178;land;false;plains;3
334;239;79;251;land;false;plains;2
335;249;151;203;land;false;desert;1
336;242;14;250;land;false;plains;1
337;132;209;240;land;false;desert;4
338;159;220;192;land;false;plains;1
339;254;231;80;land;false;forest;5
340;245;170;150;land;true;forest;1
341;98;204;214;land;false;forest;1
342;58;227;234;land;false;plains;4
343;251;59;200;land;false;plains;2
344;98;157;248;land;false;plains;5
345;160;129;223;land;false;hills;3
346;222;231;93;land;false;plains;1
347;191;108;243;land;false;desert;1
348;173;172;233;land;false;hills;1
349;223;167;183;land;false;plains;5
350;217;219;72;land;false;mountain;7
351;219;181;117;land;false;mountain;8
352;250;176;177;land;false;forest;9
353;235;204;117;land;false;desert;5
354;106;254;213;land;false;plains;3
355;211;219;205;land;false;desert;5
356;188;218;172;land;false;mountain;8
357;237;240;146;land;false;plains;1
358;227;250;46;land;false;plains;3
359;108;142;251;land;false;desert;1
360;238;180;225;land;false;plains;3
361;203;230;215;land;false;plains;4
362;222;125;186;land;false;hills;3
363;168;165;221;land;false;plains;8
364;198;196;141;land;false;desert;1
365;185;198;196;land;false;hills;7
366;192;112;228;land;false;plains;8
367;242;197;205;land;false;hills;2
368;229;247;164;land;false;plains;1
369;106;194;231;land;false;plains;3
370;92;240;221;land;false;mountain;8
371;149;175;198;land;false;plains;1
372;224;232;160;land;false;plains;8
373;230;136;195;land;false;mountain;7
374;72;225;233;land;false;desert;4
375;236;168;130;land;false;desert;5
376;188;202;236;land;false;desert;1
377;216;68;222;land;false;plains;2
378;252;234;137;land;false;desert;1
379;239;68;253;land;false;mountain;5
380;219;182;207;land;false;hills;1
381;211;164;145;land;false;plains;1
382;96;181;244;land;false;plains;8
383;212;199;106;land;false;desert;1
384;246;239;35;land;false;plains;6
385;192;242;119;land;false;mountain;2
386;191;191;209;land;false;plains;3
387;179;120;211;land;false;plains;1
388;175;165;207;land;false;plains;2
389;248;224;52;land;false;plains;2
390;131;176;212;land;false;desert;8
391;177;247;159;land;false;plains;2
392;195;243;191;land;false;plains;5
393;171;195;200;land;false;desert;5
394;108;243;224;land;false;plains;3
395;163;253;105;land;true;plains;6
396;237;207;246;land;false;desert;5
397;108;217;250;land;false;plains;1
398;219;181;115;land;false;plains;5
399;51;244;227;land;false;plains;8
400;248;117;177;land;false;plains;6
401;208;145;157;land;false;plains;1
402;211;120;236;land;false;desert;4
403;222;253;44;land;false;hills;5
404;249;80;250;land;false;plains;2
405;106;230;252;land;false;plains;5
406;124;182;239;land;false;plains;3
407;188;99;242;land;false;desert;4
408;228;156;249;land;false;plains;2
409;187;81;241;land;false;mountain;7
410;130;143;231;land;false;hills;6
411;168;140;235;land;false;plains;2
412;254;186;163;land;false;desert;8
413;224;151;204;land;false;forest;5
414;185;203;196;land;false;plains;8
415;129;197;205;land;false;plains;5
416;200;219;223;land;true;plains;5
417;101;214;242;land;false;plains;1
418;164;254;120;land;false;desert;8
419;167;238;213;land;false;plains;8
420;239;243;149;land;false;plains;2
421;218;182;126;land;true;forest;5
422;231;213;60;land;false;plains;5
423;245;129;184;land;false;desert;3
424;180;204;169;land;false;hills;3
425;228;107;197;land;false;plains;2
426;250;213;104;land;false;hills;3
427;244;254;182;land;false;desert;8
428;134;205;213;land;false;mountain;3
429;217;172;153;land;false;plains;1
430;94;204;253;land;false;forest;3
431;201;168;146;land;false;mountain;7
432;155;208;145;land;false;plains;6
433;245;189;138;land;false;plains;3
434;168;211;239;land;true;urban;5
435;127;202;248;land;false;hills;5
436;231;252;65;land;false;plains;1
437;180;240;151;land;false;desert;8
438;193;81;250;land;false;mountain;8
439;234;150;119;land;false;plains;2
440;137;212;216;land;false;desert;5
441;195;224;97;land;false;desert;4
442;111;192;227;land;false;plains;5
443;192;226;218;land;false;plains;3
444;160;237;125;land;false;hills;1
445;165;225;194;land;true;plains;1
446;222;112;189;land;false;plains;8
447;145;202;181;land;false;forest;9
448;58;235;209;land;false;plains;6
449;121;174;208;land;true;plains;3
450;250;248;114;land;false;mountain;7
451;254;247;86;land;false;forest;8
452;138;197;181;land;false;forest;8
453;118;246;159;land;false;plains;8
454;70;217;240;land;false;desert;4
455;210;131;215;land;false;plains;1
456;184;119;208;land;false;plains;3
457;228;63;211;land;false;hills;6
458;207;209;178;land;false;desert;4
459;194;74;250;land;false;desert;4
460;196;240;173;land;false;desert;4
461;247;146;152;land;false;plains;4
462;248;232;240;land;true;plains;3
463;204;149;231;land;false;plains;2
464;72;196;239;land;false;desert;5
465;140;227;174;land;false;forest;5
466;220;66;229;land;true;plains;5
467;210;144;245;land;false;plains;8
468;254;136;221;land;false;forest;5
469;157;161;183;land;false;desert;4
470;234;175;114;land;false;desert;4
471;210;253;139;land;false;plains;1
472;185;84;249;land;false;desert;1
473;200;198;150;land;false;hills;3
474;168;173;238;land;false;plains;8
475;243;180;185;land;false;hills;5
476;200;253;177;land;false;forest;5
477;254;156;180;land;false;hills;3
478;233;163;113;land;false;hills;5
479;225;134;195;land;false;plains;5
480;223;214;182;land;true;urban;2
481;241;88;233;land;false;plains;3
482;214;149;195;land;false;hills;6
483;186;234;243;land;false;forest;8
484;227;141;157;land;false;desert;4
485;199;205;237;land;false;plains;8
486;233;173;222;land;false;mountain;8
487;240;183;220;land;false;plains;5
488;126;227;149;land;false;desert;5
489;159;246;203;land;false;desert;4
490;172;233;189;land;false;desert;8
491;229;180;240;land;false;plains;8
492;126;195;200;land;false;plains;5
493;231;99;229;land;true;plains;6
494;213;210;108;land;false;desert;4
495;249;249;85;land;false;plains;3
496;50;241;225;land;false;plains;4
497;237;211;146;land;false;desert;5
498;133;213;155;land;false;forest;5
499;253;70;242;land;false;plains;3
500;219;175;190;land;false;plains;2
501;88;202;233;land;false;plains;5
502;129;228;166;land;false;desert;4
503;191;161;155;land;false;plains;6
504;157;184;198;land;false;forest;8
505;197;196;252;land;false;desert;4
506;138;140;224;land;false;plains;1
507;171;190;227;land;false;desert;8
508;220;151;218;land;true;forest;3
509;235;214;162;land;true;plains;2
510;92;224;188;land;false;plains;6
511;236;253;239;land;false;plains;6
512;198;122;221;land;false;plains;8
513;67;223;252;land;true;plains;6
514;197;246;218;land;false;desert;4
515;218;187;192;land;false;plains;2
516;254;142;191;land;false;desert;4
517;215;250;89;land;false;plains;5
518;157;208;181;land;false;plains;1
519;213;192;187;land;false;forest;2
520;221;175;165;land;false;desert;4
521;199;188;239;land;false;plains;3
522;187;123;249;land;false;plains;4
523;172;223;200;land;false;plains;2
524;192;159;237;land;false;desert;4
525;244;180;226;land;false;plains;1
526;253;187;244;land;false;plains;5
527;253;130;139;land;false;hills;3
528;186;98;230;land;false;plains;8
529;229;240;179;land;true;plains;6
530;117;229;175;land;false;plains;1
531;214;243;85;land;false;plains;1
532;225;213;181;land;false;desert;3
533;175;97;251;land;false;plains;2
534;215;116;231;land;true;plains;6
535;102;178;238;land;false;plains;6
536;139;245;121;land;false;hills;1
537;188;125;190;land;false;forest;1
538;99;160;250;land;false;plains;5
539;212;150;162;land;false;plains;3
540;127;175;236;land;false;plains;8
541;197;244;202;land;false;desert;1
542;232;211;222;land;false;hills;1
543;229;158;176;land;false;hills;3
544;111;141;251;land;false;desert;4
545;222;183;147;land;false;hills;5
546;107;230;248;land;false;desert;4
547;110;236;173;land;false;desert;1
548;166;239;194;land;false;plains;3
549;252;133;121;land;false;hills;5
550;80;215;245;land;false;forest;8
551;124;224;224;land;false;plains;3
552;230;61;233;land;false;desert;1
553;240;165;124;land;false;desert;5
554;242;240;242;land;false;plains;3
555;209;216;212;land;false;desert;5
556;250;187;115;land;false;plains;1
557;234;200;188;land;false;forest;3
558;244;247;183;land;false;desert;4
559;254;182;119;land;true;plains;5
560;196;221;134;land;false;plains;3
561;47;247;216;land;false;hills;5
562;144;131;239;land;false;urban;3
563;159;215;148;land;false;desert;4
564;234;168;106;land;false;plains;1
565;216;242;119;land;false;mountain;8
566;140;147;246;land;false;hills;7
567;219;132;199;land;false;plains;3
568;223;247;203;land;false;hills;1
569;248;158;212;land;false;desert;5
570;222;141;201;land;false;plains;2
571;139;135;231;land;false;plains;3
572;126;230;248;land;false;desert;3
573;244;123;236;land;true;plains;1
574;219;118;166;land;false;desert;1
575;225;204;248;land;true;plains;3
576;197;219;217;land;false;plains;8
577;104;237;246;land;true;plains;3
578;213;179;242;land;false;mountain;3
579;192;181;254;land;false;plains;1
580;202;141;192;land;false;plains;3
581;132;244;156;land;false;plains;6
582;149;240;122;land;false;plains;6
583;174;225;181;land;false;plains;8
584;186;246;137;land;false;plains;5
585;220;120;197;land;false;plains;3
586;112;245;218;land;false;plains;1
587;65;236;250;land;false;plains;8
588;204;249;189;land;false;desert;3
589;183;230;202;land;false;forest;2
590;254;55;235;land;false;desert;8
591;229;139;186;land;false;plains;1
592;213;205;152;land;false;hills;8
593;100;242;161;land;false;hills;5
594;132;203;184;land;false;hills;1
595;200;174;130;land;false;plains;1
596;178;117;250;land;false;marsh;3
597;229;86;200;land;false;plains;2
598;234;68;247;land;false;plains;3
599;223;222;94;land;false;desert;5
600;226;172;162;land;false;forest;8
601;183;91;254;land;true;plains;8
602;219;240;58;land;true;forest;1
603;176;170;161;land;false;plains;6
604;241;229;221;land;false;mountain;8
605;252;105;249;land;false;plains;3
606;176;113;212;land;false;plains;5
607;132;239;218;land;false;plains;3
608;242;198;250;land;false;forest;5
609;234;192;192;land;false;desert;4
610;197;138;210;land;false;plains;3
611;246;241;43;land;true;hills;2
612;250;79;253;land;false;desert;4
613;152;184;198;land;false;hills;3
614;219;159;237;land;false;desert;4
615;242;27;245;land;false;hills;2
616;248;132;189;land;false;desert;4
617;130;222;189;land;false;plains;6
618;249;171;222;land;false;plains;5
619;242;164;146;land;false;hills;5
620;241;116;243;land;false;plains;2
621;195;199;170;land;false;plains;3
622;211;208;169;land;false;plains;3
623;192;149;253;land;true;plains;5
624;96;218;229;land;false;plains;2
625;146;162;218;land;false;desert;4
626;211;188;218;land;false;desert;4
627;174;191;136;land;true;urban;2
628;238;246;151;land;false;hills;7
629;179;101;245;land;false;plains;1
630;221;225;137;land;false;hills;7
631;221;250;173;land;false;forest;2
632;237;196;157;land;false;desert;4
633;116;188;210;land;false;plains;6
634;174;110;249;land;false;plains;1
635;175;208;251;land;true;plains;3
636;205;248;119;land;false;plains;3
637;253;60;215;land;false;plains;2
638;242;198;240;land;false;plains;3
639;139;226;158;land;false;hills;7
640;212;128;217;land;false;plains;8
641;211;244;200;land;false;desert;4
642;214;138;190;land;false;plains;2
643;220;195;154;land;false;plains;4
644;159;199;225;land;true;plains;5
645;202;173;199;land;false;plains;1
646;193;170;176;land;false;plains;1
647;222;205;162;land;false;hills;8
648;176;232;103;land;false;plains;1
649;225;181;192;land;false;desert;4
650;110;212;251;land;true;desert;5
651;219;215;176;land;false;desert;1
652;252;45;223;land;false;desert;8
653;194;225;121;land;false;hills;3
654;221;209;102;land;false;forest;3
655;221;219;171;land;false;plains;3
656;224;198;198;land;false;desert;5
657;247;91;250;land;false;plains;2
658;193;180;250;land;false;hills;5
659;127;248;160;land;false;desert;8
660;83;230;233;land;false;plains;3
661;181;221;142;land;false;desert;4
662;192;79;252;land;false;desert;5
663;232;143;232;land;false;plains;1
664;250;195;157;land;true;forest;1
665;224;243;208;land;false;plains;1
666;237;76;227;land;false;hills;1
667;151;162;235;land;false;plains;1
668;187;103;243;land;false;plains;3
669;220;213;132;land;false;plains;2
670;90;243;181;land;false;plains;4
671;48;236;240;land;false;plains;3
672;244;221;110;land;true;plains;8
673;165;204;249;land;false;hills;8
674;192;196;133;land;true;plains;3
675;162;144;210;land;false;desert;4
676;198;201;210;land;false;desert;4
677;203;186;160;land;false;desert;4
678;215;211;206;land;false;hills;2
679;129;183;194;land;false;plains;6
680;212;194;195;land;false;desert;4
681;190;193;164;land;false;forest;2
682;150;100;253;land;false;plains;1
683;241;200;217;land;false;mountain;8
684;132;205;210;land;false;plains;2
685;215;73;248;land;false;desert;4
686;235;163;253;land;false;plains;1
687;225;105;177;land;false;desert;1
688;211;227;69;land;false;desert;4
689;128;249;210;land;false;plains;2
690;71;251;212;land;false;desert;4
691;106;252;189;land;false;plains;5
692;245;101;166;land;false;mountain;7
693;131;220;218;land;false;mountain;7
694;127;239;163;land;false;hills;2
695;235;62;235;land;false;mountain;7
696;96;180;239;land;false;desert;5
697;226;41;249;land;true;plains;3
698;240;186;107;land;false;desert;8
699;172;196;196;land;true;marsh;3
700;210;143;250;land;false;desert;1
701;121;241;247;land;false;desert;1
702;154;247;101;land;false;desert;4
703;84;235;222;land;false;plains;3
704;250;212;162;land;false;forest;8
705;224;58;243;land;false;desert;8
706;148;124;244;land;false;desert;3
707;197;169;148;land;false;plains;1
708;234;243;119;land;false;mountain;7
709;248;48;239;land;false;plains;1
710;143;242;230;land;false;plains;1
711;207;139;165;land;false;desert;5
712;115;183;234;land;true;plains;2
713;179;254;137;land;false;plains;8
714;144;212;213;land;true;plains;2
715;231;226;46;land;false;plains;3
716;184;77;243;land;false;forest;5
717;121;157;251;land;false;plains;9
718;233;103;170;land;false;forest;6
719;242;217;213;land;false;plains;1
720;234;217;94;land;false;mountain;2
721;245;212;179;land;false;plains;1
722;183;118;204;land;false;plains;3
723;157;203;183;land;false;desert;5
724;220;253;51;land;false;plains;2
725;205;73;236;land;false;plains;5
726;227;150;203;land;false;plains;6
727;169;204;137;land;false;marsh;8
728;86;207;251;land;false;plains;3
729;216;158;242;land;false;plains;6
730;232;186;147;land;false;desert;4
731;186;190;159;land;false;mountain;8
732;162;209;131;land;false;plains;2
733;225;208;115;land;false;plains;2
734;166;196;215;land;false;desert;4
735;130;150;228;land;false;hills;3
736;154;232;248;land;false;desert;3
737;236;216;153;land;true;plains;1
738;202;212;251;land;false;plains;3
739;239;170;130;land;false;hills;8
740;179;204;142;land;false;plains;1
741;237;251;191;land;false;desert;1
742;179;89;239;land;false;plains;1
743;196;211;146;land;false;desert;4
744;198;209;95;land;false;plains;2
745;242;206;206;land;false;plains;3
746;236;198;149;land;false;plains;1
747;234;212;95;land;false;plains;2
748;206;185;124;land;false;plains;1
749;246;161;174;land;false;plains;5
750;117;194;195;land;false;plains;1
751;204;221;240;land;false;plains;3
752;242;176;228;land;false;forest;8
753;249;19;237;land;false;plains;2
754;111;247;222;land;false;plains;2
755;94;200;218;land;false;hills;2
756;199;164;185;land;false;desert;5
757;230;163;171;land;false;mountain;3
758;162;156;229;land;false;plains;1
759;240;228;158;land;false;hills;7
760;161;170;174;land;false;plains;5
761;150;235;244;land;false;plains;8
762;233;170;214;land;false;plains;2
763;226;246;229;land;true;plains;8
764;245;174;113;land;false;desert;4
765;216;188;203;land;false;plains;6
766;126;253;241;land;false;desert;1
767;124;178;224;land;false;hills;3
768;252;215;190;land;false;hills;3
769;230;51;225;land;true;plains;6
770;222;246;81;land;false;urban;8
771;190;172;162;land;false;plains;4
772;245;164;222;land;false;plains;3
773;245;161;119;land;false;mountain;8
774;169;240;141;land;false;mountain;7
775;234;69;204;land;false;desert;1
776;167;103;251;land;false;hills;2
777;193;226;85;land;false;hills;1
778;247;245;41;land;false;desert;4
779;247;222;32;land;false;hills;5
780;248;153;173;land;false;mountain;8
781;241;168;232;land;false;plains;4
782;250;220;220;land;false;desert;5
783;230;236;192;land;false;plains;8
784;186;210;221;land;false;plains;1
785;201;188;227;land;false;plains;2
786;187;101;225;land;false;plains;8
787;206;179;148;land;false;desert;5
788;154;211;172;land;false;hills;1
789;218;113;247;land;false;plains;1
790;212;241;229;land;false;desert;8
791;213;152;202;land;false;plains;8
792;219;238;136;land;false;desert;5
793;219;245;125;land;false;plains;3
794;151;131;242;land;false;plains;1
795;100;241;205;land;false;desert;4
796;206;239;126;land;false;plains;3
797;178;231;248;land;false;mountain;8
798;193;211;97;land;false;forest;1
799;156;232;206;land;false;plains;5
800;236;203;120;land;false;desert;1
801;157;210;157;land;false;plains;1
802;230;241;92;land;true;hills;5
803;232;183;222;land;false;desert;1
804;231;252;209;land;false;marsh;2
805;199;148;173;land;false;desert;4
806;254;168;217;land;false;desert;5
807;246;201;132;land;false;plains;3
808;167;177;168;land;false;plains;1
809;127;216;239;land;false;hills;5
810;138;178;217;land;true;plains;2
811;132;166;244;land;false;plains;3
812;247;244;226;land;false;desert;1
813;218;241;76;land;false;hills;6
814;219;228;199;land;false;plains;5
815;205;205;192;land;true;plains;8
816;223;190;200;land;false;desert;5
817;254;242;76;land;true;plains;6
818;213;133;190;land;false;desert;1
819;115;180;233;land;false;plains;6
